date,hour,grid_zone,utilization_rate,pred_utilization,dynamic_tariff_inr,revenue_static,revenue_dyn_adj
2022-07-01,22,784,0.4689265536723164,0.41434460563467357,15.0,2969.1458335,2969.1458335
2022-07-01,23,784,0.4548022598870056,0.500866934793251,15.0,2940.5138883749996,2940.5138883749996
2022-07-02,0,784,0.46045197740113,0.46007614410661696,15.0,3025.3888885,3025.3888885
2022-07-02,1,784,0.501412429378531,0.4757166456437278,15.0,3248.7569445,3248.7569445
2022-07-02,2,784,0.5098870056497175,0.5198493276708597,15.0,3277.85069475,3277.85069475
2022-07-02,3,784,0.5254237288135594,0.5135392331553853,15.0,3375.0,3375.0
2022-07-02,4,784,0.5254237288135594,0.5327849050556864,15.0,3375.0,3375.0
2022-07-02,5,784,0.5254237288135594,0.5313117580142829,15.0,3375.0,3375.0
2022-07-02,6,784,0.519774011299435,0.5300853039772065,15.0,3348.215277875,3348.215277875
2022-07-02,7,784,0.4731638418079096,0.4918072768079945,15.0,2745.774305875,2745.774305875
2022-07-02,8,784,0.4067796610169492,0.41205034526849094,15.0,2109.406249875,2109.406249875
2022-07-02,9,784,0.269774011299435,0.35771072163362744,15.0,1427.9270832749999,1427.9270832749999
2022-07-02,10,784,0.1850282485875706,0.20460781832805006,14.046078183280502,969.7916666250001,936.9937562295001
2022-07-02,11,784,0.14548022598870056,0.1624465486085582,13.624465486085581,755.7569444625,717.9269211185318
2022-07-02,12,784,0.1596045197740113,0.15302777901198666,13.530277790119866,819.29166665,775.2212095601294
2022-07-02,13,784,0.1694915254237288,0.16623915230259678,13.662391523025967,874.99999995,832.5074263007662
2022-07-02,14,784,0.17796610169491525,0.1783446471562141,13.783446471562142,909.0277778000002,869.175383065868
2022-07-02,15,784,0.18644067796610173,0.18640291824912428,13.864029182491242,966.8263889,927.4443445975843
2022-07-02,16,784,0.15112994350282485,0.1814112621941349,13.814112621941348,782.66319445,749.2788880009496
2022-07-02,17,784,0.1172316384180791,0.13577243759583882,13.357724375958387,607.5173611,570.6191818150658
2022-07-02,18,784,0.12994350282485875,0.12357469970786976,13.235746997078698,661.159722225,617.7048030407234
2022-07-02,19,784,0.153954802259887,0.15534932576841817,13.553493257684183,798.777777775,756.5490896273977
2022-07-02,20,784,0.14124293785310735,0.17141381985756635,13.714138198575663,731.2326389125,697.2037244947268
2022-07-02,21,784,0.15254237288135594,0.15954148000245924,13.595414800024594,780.5972222500001,740.6278038191872
2022-07-02,22,784,0.20903954802259886,0.1784733990422438,13.784733990422438,1165.3819444125002,1114.3489325717078
2022-07-02,23,784,0.2387005649717514,0.2648453040506937,14.648453040506936,1892.4826383750003,1869.786347865955
2022-07-03,0,784,0.2683615819209039,0.2693625884070184,14.693625884070183,2043.3958334999998,2022.101483651609
2022-07-03,1,784,0.2711864406779661,0.2992320672695596,14.992320672695596,1420.8333332875,1420.4694456149452
2022-07-03,2,784,0.2584745762711864,0.28633935008793243,14.863393500879324,1336.63541665,1330.4935507052744
2022-07-03,3,784,0.2542372881355932,0.27126633396501276,14.712663339650128,1312.5,1299.6882142369152
2022-07-03,4,784,0.2542372881355932,0.26876443499519803,14.68764434995198,1312.5,1298.5498726583915
2022-07-03,5,784,0.2542372881355932,0.2690669580834192,14.690669580834193,1312.5,1298.6877120125173
2022-07-03,6,784,0.3022598870056497,0.2678685134341428,14.678685134341428,1271.1319444625,1257.225856387765
2022-07-03,7,784,0.3008474576271187,0.3157442902161655,15.0,1261.4583333499997,1261.4583333499997
2022-07-03,8,784,0.23728813559322035,0.28997237772618945,14.899723777261896,1225.00000005,1220.878014803499
2022-07-03,9,784,0.24435028248587573,0.23812578020840966,14.381257802084097,1595.2500001874998,1560.991209247272
2022-07-03,10,784,0.23587570621468926,0.24507014384128656,14.450701438412866,1220.333333325,1197.1708444005692
2022-07-03,11,784,0.3064971751412429,0.23953312678023078,14.395331267802307,2050.6180554499997,2007.6204442535195
2022-07-03,12,784,0.3333333333333333,0.321930836670887,15.0,2400.4930553750005,2400.4930553750005
2022-07-03,13,784,0.3220338983050847,0.3358425215745947,15.0,2325.0,2325.0
2022-07-03,14,784,0.3177966101694915,0.3079551196934027,15.0,2305.4097222500004,2305.4097222500004
2022-07-03,15,784,0.2725988700564972,0.30826679745438956,15.0,2079.0034724999996,2079.0034724999996
2022-07-03,16,784,0.23728813559322035,0.2604739781047333,14.604739781047332,1887.4999995,1861.976243321443
2022-07-03,17,784,0.2457627118644068,0.2345694604760057,14.345694604760057,1929.038194375,1885.130299439286
2022-07-03,18,784,0.24152542372881358,0.2532630516206173,14.532630516206172,1909.5208329999998,1878.845541419147
2022-07-03,19,784,0.2514124293785311,0.24908844178086226,14.490884417808623,1757.0416670000002,1726.2117064616573
2022-07-03,20,784,0.2980225988700565,0.25494776224155363,14.549477622415536,1529.208333325,1505.5538385276684
2022-07-03,21,784,0.3064971751412429,0.30619222523034795,15.0,1586.9097220125,1586.9097220125
2022-07-03,22,784,0.288135593220339,0.30815967797134947,15.0,1487.50000005,1487.50000005
2022-07-03,23,784,0.3107344632768361,0.2872784455991982,14.872784455991981,1599.2812498750002,1592.441952202366
2022-07-04,0,784,0.3248587570621469,0.3148880132381399,15.0,1674.79861075,1674.79861075
2022-07-04,1,784,0.3389830508474576,0.32685761798565977,15.0,1750.0000005,1750.0000005
2022-07-04,2,784,0.3389830508474576,0.3461841537729108,15.0,1750.0000005,1750.0000005
2022-07-04,3,784,0.3389830508474576,0.34204382340784495,15.0,1750.0000005,1750.0000005
2022-07-04,4,784,0.3389830508474576,0.3406751462034843,15.0,1750.0000005,1750.0000005
2022-07-04,5,784,0.3389830508474576,0.34030851972974097,15.0,1750.0000005,1750.0000005
2022-07-04,6,784,0.3234463276836158,0.3365612427421591,15.0,1674.4340274999997,1674.4340274999997
2022-07-04,7,784,0.22598870056497175,0.2886652731906886,14.886652731906885,1185.1875,1180.6757371150102
2022-07-04,8,784,0.1553672316384181,0.1930309228594492,13.930309228594492,804.6840277625,773.9458133241665
2022-07-04,9,784,0.1271186440677966,0.14753073709953507,13.47530737099535,655.8611111125,619.1400639407813
2022-07-04,10,784,0.07909604519774012,0.12380599950026604,13.23805999500266,412.92708331250003,385.8266488688849
2022-07-04,11,784,0.06779661016949153,0.08778262316586993,12.8778262316587,349.99999995,321.7384892654721
2022-07-04,12,784,0.08050847457627118,0.08971010488272257,12.897101048827226,413.2916666874999,380.2598645066895
2022-07-04,13,784,0.08050847457627118,0.09450855305184398,12.945085530518439,415.6979166875,383.3230021848115
2022-07-04,14,784,0.09463276836158192,0.10212462123318783,13.021246212331878,486.2569444625,449.95324588172286
2022-07-04,15,784,0.1115819209039548,0.11808810512443631,13.180881051244363,573.805555525,534.7919063199985
2022-07-04,16,784,0.09887005649717513,0.11745702093721541,13.174570209372154,515.5451388875,480.35787621721244
2022-07-04,17,784,0.1059322033898305,0.11309968171922621,13.130996817192262,542.6215277375,504.6039916258786
2022-07-04,18,784,0.1440677966101695,0.1350174231622677,13.350174231622676,704.0347222625,661.0583908021052
2022-07-04,19,784,0.2556497175141243,0.17366889463941054,13.736688946394105,1315.5868054875002,1255.5211445959765
2022-07-04,20,784,0.2909604519774011,0.2892704468366879,14.89270446836688,1509.4479166375,1504.0107332718796
2022-07-04,21,784,0.365819209039548,0.3039354194269431,15.0,1872.475694125,1872.475694125
2022-07-04,22,784,0.5296610169491526,0.39893760276845336,15.0,2487.163194375,2487.163194375
2022-07-04,23,784,0.536723163841808,0.568546802225758,15.0,3191.4583328749995,3191.4583328749995
2022-07-05,0,784,0.5649717514124294,0.5393127637271109,15.0,3547.5937505,3547.5937505
2022-07-05,1,784,0.559322033898305,0.5618455840746599,15.0,3550.0000005,3550.0000005
2022-07-05,2,784,0.5607344632768362,0.5488808722089747,15.0,3554.9826393750004,3554.9826393750004
2022-07-05,3,784,0.5833333333333334,0.5489995548770615,15.0,3671.552083124999,3671.552083124999
2022-07-05,4,784,0.5932203389830508,0.5742669237316788,15.0,3724.9999995,3724.9999995
2022-07-05,5,784,0.5932203389830508,0.5841266731774077,15.0,3724.9999995,3724.9999995
2022-07-05,6,784,0.5706214689265536,0.5841266731774077,15.0,3622.6493053749996,3622.6493053749996
2022-07-05,7,784,0.4703389830508475,0.5054217824184863,15.0,2461.1423613750003,2461.1423613750003
2022-07-05,8,784,0.2937853107344633,0.35382972282911523,15.0,1537.618055575,1537.618055575
2022-07-05,9,784,0.1850282485875706,0.21260077123095117,14.126007712309512,957.4930555499999,927.9730194426647
2022-07-05,10,784,0.15254237288135594,0.13774956601560917,13.377495660156091,792.11805555,744.6436297073288
2022-07-05,11,784,0.13135593220338984,0.13449265108915134,13.344926510891513,680.4097222500001,638.7302863666113
2022-07-05,12,784,0.13135593220338984,0.12572799868018128,13.257279986801812,673.458333325,629.7914846943833
2022-07-05,13,784,0.1497175141242938,0.1340920290351235,13.340920290351235,772.9166666625,725.4445696332347
2022-07-05,14,784,0.16242937853107345,0.1489369504642921,13.489369504642921,838.4687499749998,791.9962246375619
2022-07-05,15,784,0.14689265536723164,0.15829272076344306,13.58292720763443,760.6666666625,721.3415739555464
2022-07-05,16,784,0.16666666666666666,0.14483694019070684,13.448369401907067,853.48958335,804.7799532415544
2022-07-05,17,784,0.17937853107344634,0.17278636331518055,13.727863633151806,930.7569444750001,887.9413464228766
2022-07-05,18,784,0.1963276836158192,0.19044289994339203,13.904428999433922,999.1770833374999,960.0230174612041
2022-07-05,19,784,0.23305084745762714,0.2226934369016667,14.226934369016668,1198.3611111375,1165.8892134891457
2022-07-05,20,784,0.269774011299435,0.26096179421771243,14.609617942177124,1395.357638875,1376.7276639390238
2022-07-05,21,784,0.3050847457627119,0.3011395723981556,15.0,1565.5451389624998,1565.5451389624998
2022-07-05,22,784,0.3983050847457627,0.3424548556678548,15.0,2032.722222375,2032.722222375
2022-07-05,23,784,0.4915254237288136,0.4526247426414163,15.0,2526.052083375,2526.052083375
2022-07-06,0,784,0.5706214689265536,0.5379126267408502,15.0,2938.784722375,2938.784722375
2022-07-06,1,784,0.5932203389830508,0.600136881533924,15.0,3062.5000005,3062.5000005
2022-07-06,2,784,0.6002824858757062,0.5943672558878011,15.0,3096.649305875,3096.649305875
2022-07-06,3,784,0.6101694915254238,0.6053937272826205,15.0,3150.0,3150.0
2022-07-06,4,784,0.6101694915254238,0.6048189757285694,15.0,3150.0,3150.0
2022-07-06,5,784,0.6101694915254238,0.6041925649930042,15.0,3150.0,3150.0
2022-07-06,6,784,0.6073446327683616,0.6041925649930042,15.0,3047.5763888750007,3047.5763888750007
2022-07-06,7,784,0.46045197740113,0.5355773984608553,15.0,2356.20486125,2356.20486125
2022-07-06,8,784,0.2740112994350283,0.328376729198203,15.0,1428.0972222625,1428.0972222625
2022-07-06,9,784,0.230225988700565,0.20133994456634405,14.013399445663442,1183.4618055749997,1141.9817612920558
2022-07-06,10,784,0.2033898305084746,0.21084107058154397,14.10841070581544,1052.3819444375001,1019.246480767776
2022-07-06,11,784,0.17937853107344634,0.19257513779343574,13.925751377934358,940.2847222125,904.2034075991864
2022-07-06,12,784,0.1440677966101695,0.18515266254624968,13.851526625462496,1206.7256944749997,1156.9922602557815
2022-07-06,13,784,0.16807909604519775,0.15329108959959659,13.532910895995967,1532.44444445,1450.1736762787766
2022-07-06,14,784,0.14830508474576273,0.18029107789281518,13.802910778928151,1425.694444475,1364.2648797093466
2022-07-06,15,784,0.14830508474576273,0.15636387660575052,13.563638766057505,1005.0069444625001,952.2808137675388
2022-07-06,16,784,0.1172316384180791,0.14423841918774358,13.442384191877435,612.0625000000001,576.9839683859564
2022-07-06,17,784,0.1016949152542373,0.11783318142148197,13.178331814214818,525.0,489.24925260647376
2022-07-06,18,784,0.15112994350282485,0.12956038793362862,13.295603879336285,778.0451388875,728.819246604904
2022-07-06,19,784,0.192090395480226,0.17902043164312081,13.790204316431208,986.7812499875001,943.7783299599135
2022-07-06,20,784,0.2754237288135593,0.22878319128271912,14.28783191282719,1400.5104165999999,1365.685309978233
2022-07-06,21,784,0.3672316384180791,0.3108287843619064,15.0,1893.1354163750002,1893.1354163750002
2022-07-06,22,784,0.3785310734463277,0.3957312923101356,15.0,1944.541666375,1944.541666375
2022-07-06,23,784,0.5889830508474576,0.39566340702371,15.0,2223.90972225,2223.90972225
2022-07-07,0,784,0.5056497175141242,0.6089626175181462,15.0,2566.5208335,2566.5208335
2022-07-07,1,784,0.4957627118644068,0.4759434928109565,15.0,2559.2291670000004,2559.2291670000004
2022-07-07,2,784,0.4915254237288136,0.4953779235063986,15.0,2537.5000005,2537.5000005
2022-07-07,3,784,0.4915254237288136,0.49561744450178896,15.0,2537.5000005,2537.5000005
2022-07-07,4,784,0.4915254237288136,0.4973723738019122,15.0,2537.5000005,2537.5000005
2022-07-07,5,784,0.4915254237288136,0.49674596306634705,15.0,2537.5000005,2537.5000005
2022-07-07,6,784,0.45762711864406774,0.4963659811588908,15.0,2369.888888875,2369.888888875
2022-07-07,7,784,0.3559322033898305,0.40418908477688015,15.0,1860.857638825,1860.857638825
2022-07-07,8,784,0.192090395480226,0.2784303133296994,14.784303133296994,1011.718750025,1004.3399970911171
2022-07-07,9,784,0.11864406779661017,0.1655466251357489,13.65546625135749,614.7361111,584.7154359148692
2022-07-07,10,784,0.1271186440677966,0.12425316546624267,13.242531654662427,654.5486111500002,611.7109934137326
2022-07-07,11,784,0.11581920903954802,0.1300387847963116,13.300387847963117,602.631944425,564.622121383334
2022-07-07,12,784,0.10310734463276837,0.11445820119997627,13.144582011999763,529.958333325,493.1275885253575
2022-07-07,13,784,0.1115819209039548,0.11438570534215892,13.14385705342159,575.9930555375,535.9456524980541
2022-07-07,14,784,0.10028248587570622,0.11693347227715108,13.16933472277151,522.6423611,486.85725406207035
2022-07-07,15,784,0.10310734463276837,0.10922470337708973,13.092247033770896,527.5277777749999,489.71480251252035
2022-07-07,16,784,0.13559322033898305,0.120621301467894,13.20621301467894,697.277777825,650.5997154873335
2022-07-07,17,784,0.13559322033898305,0.1353699987135493,13.353699987135494,700.00000005,657.3703050520046
2022-07-07,18,784,0.18926553672316385,0.1511168837340564,13.511168837340565,956.3263889000001,904.1554145658881
2022-07-07,19,784,0.3700564971751413,0.22018152178644332,14.201815217864434,2500.170139125,2430.1105343949343
2022-07-07,20,784,0.3855932203389831,0.4092822042919386,15.0,1992.982638875,1992.982638875
2022-07-07,21,784,0.4096045197740113,0.39560311610483523,15.0,2107.7291666250003,2107.7291666250003
2022-07-07,22,784,0.5056497175141242,0.42158925721848683,15.0,2634.822916875,2634.822916875
2022-07-07,23,784,0.596045197740113,0.5700291560585059,15.0,3734.6249995000003,3734.6249995000003
2022-07-08,0,784,0.6497175141242938,0.6337772389999581,15.0,3967.6666668750004,3967.6666668750004
2022-07-08,1,784,0.6680790960451978,0.6450131834787973,15.0,4075.0000005,4075.0000005
2022-07-08,2,784,0.6864406779661016,0.6618903308844051,15.0,4075.0000005,4075.0000005
2022-07-08,3,784,0.6666666666666666,0.6708370537940225,15.0,4094.4444448750005,4094.4444448750005
2022-07-08,4,784,0.6779661016949152,0.6400653041200897,15.0,4162.5,4162.5
2022-07-08,5,784,0.6779661016949152,0.6607230325973671,15.0,4162.5,4162.5
2022-07-08,6,784,0.6567796610169491,0.656658444126156,15.0,4060.3680556249997,4060.3680556249997
2022-07-08,7,784,0.5395480225988701,0.5751991600041908,15.0,3483.49999975,3483.49999975
2022-07-08,8,784,0.326271186440678,0.4039218785540276,15.0,2361.506944375,2361.506944375
2022-07-08,9,784,0.2528248587570621,0.25926129792524655,14.592612979252465,1979.6423607499996,1952.0295634550657
2022-07-08,10,784,0.22033898305084745,0.23158765440192589,14.31587654401926,1807.048610875,1763.961035624294
2022-07-08,11,784,0.1765536723163842,0.2181150876888661,14.181150876888662,1576.3159720000003,1530.9417141780207
2022-07-08,12,784,0.18220338983050846,0.17635661370530986,13.763566137053099,1713.7743055000003,1637.3198759794311
2022-07-08,13,784,0.17372881355932202,0.17814364339756797,13.78143643397568,922.437499975,881.9253760435573
2022-07-08,14,784,0.1596045197740113,0.15880183135521267,13.588018313552126,821.6249999875,779.3142017240897
2022-07-08,15,784,0.19491525423728814,0.15509903690329205,13.55099036903292,999.1284722125,946.2084706395302
2022-07-08,16,784,0.2231638418079096,0.1929836283779855,13.929836283779856,935.6423610875,899.8848002829649
2022-07-08,17,784,0.1963276836158192,0.2169956546988705,14.169956546988706,890.7500000124999,864.7408444236751
2022-07-08,18,784,0.21327683615819207,0.20848149524470422,14.084814952447042,1101.4305555749997,1065.780089240615
2022-07-08,19,784,0.2951977401129943,0.24811020684867885,14.481102068486788,1502.520833225,1475.6333096064618
2022-07-08,20,784,0.40819209039548027,0.34289593324039686,15.0,2262.145833375,2262.145833375
2022-07-08,21,784,0.4548022598870056,0.45049035617691435,15.0,2345.437500125,2345.437500125
2022-07-08,22,784,0.4830508474576271,0.4772162061723706,15.0,2486.57986125,2486.57986125
2022-07-08,23,784,0.5706214689265536,0.5003587115387855,15.0,3067.166666625,3067.166666625
2022-07-09,0,784,0.6596045197740112,0.6236425921729546,15.0,4227.440971875,4227.440971875
2022-07-09,1,784,0.6920903954802261,0.6846141880272518,15.0,4232.718749625,4232.718749625
2022-07-09,2,784,0.711864406779661,0.6830263422493714,15.0,4334.413194875,4334.413194875
2022-07-09,3,784,0.711864406779661,0.7108576957101019,15.0,4337.5000005,4337.5000005
2022-07-09,4,784,0.711864406779661,0.7100453993878937,15.0,4337.5000005,4337.5000005
2022-07-09,5,784,0.7217514124293785,0.7147180049098136,15.0,4755.208333750001,4755.208333750001
2022-07-09,6,784,0.7146892655367232,0.7328947037081859,15.0,4714.02430575,4714.02430575
2022-07-09,7,784,0.6426553672316384,0.6473880810607736,15.0,3983.8541667500003,3983.8541667500003
2022-07-09,8,784,0.5536723163841808,0.4881899191799129,15.0,3534.42013875,3534.42013875
2022-07-09,9,784,0.4392655367231639,0.49669695077336545,15.0,3278.1493056249997,3278.1493056249997
2022-07-09,10,784,0.3940677966101695,0.3734019430759539,15.0,2219.413194625,2219.413194625
2022-07-09,11,784,0.34604519774011294,0.3569862679036816,15.0,1701.3159721249997,1701.3159721249997
2022-07-09,12,784,0.3220338983050847,0.31674196745673633,15.0,1662.4999995,1662.4999995
2022-07-09,13,784,0.3206214689265537,0.3064587940884512,15.0,1652.972222,1652.972222
2022-07-09,14,784,0.365819209039548,0.3119435281829999,15.0,1893.5,1893.5
2022-07-09,15,784,0.35028248587570615,0.36688952649738127,15.0,1813.0972221250001,1813.0972221250001
2022-07-09,16,784,0.2782485875706215,0.3325870344357295,15.0,1450.7013887875003,1450.7013887875003
2022-07-09,17,784,0.18926553672316385,0.24129763743114768,14.412976374311478,984.7152777375,964.6928407134503
2022-07-09,18,784,0.17796610169491525,0.1800473916325114,13.800473916325114,913.9374999624999,874.4721471974898
2022-07-09,19,784,0.22457627118644066,0.19363304774063694,13.93633047740637,1299.8680556499999,1250.5122513362055
2022-07-09,20,784,0.2711864406779661,0.27124872481615386,14.712487248161539,2052.972222375,2032.9199080746519
2022-07-09,21,784,0.35028248587570615,0.30646517034376675,15.0,2456.25,2456.25
2022-07-09,22,784,0.4364406779661017,0.3990793595281469,15.0,2908.2604166250003,2908.2604166250003
2022-07-09,23,784,0.5,0.49004285644154383,15.0,3208.0972218749994,3208.0972218749994
2022-07-10,0,784,0.5409604519774011,0.528595321446506,15.0,2785.586805625,2785.586805625
2022-07-10,1,784,0.5889830508474576,0.5489323588338253,15.0,3034.96180575,3034.96180575
2022-07-10,2,784,0.5932203389830508,0.5943326185536716,15.0,3062.5000005,3062.5000005
2022-07-10,3,784,0.5932203389830508,0.5952949780719482,15.0,3062.5000005,3062.5000005
2022-07-10,4,784,0.5932203389830508,0.594720226517897,15.0,3062.5000005,3062.5000005
2022-07-10,5,784,0.5932203389830508,0.5945641891438855,15.0,3062.5000005,3062.5000005
2022-07-10,6,784,0.576271186440678,0.5945641891438855,15.0,2982.02430525,2982.02430525
2022-07-10,7,784,0.5225988700564972,0.5403078314178981,15.0,2702.85069425,2702.85069425
2022-07-10,8,784,0.5070621468926554,0.48753577910264884,15.0,2620.0416666250003,2620.0416666250003
2022-07-10,9,784,0.4675141242937853,0.4854203933979877,15.0,2430.4340275,2430.4340275
2022-07-10,10,784,0.3827683615819209,0.4445322865202702,15.0,1976.9652778749999,1976.9652778749999
2022-07-10,11,784,0.37570621468926557,0.3465370549880208,15.0,1942.013888625,1942.013888625
2022-07-10,12,784,0.36864406779661013,0.3794173961383529,15.0,1915.2777780000001,1915.2777780000001
2022-07-10,13,784,0.3220338983050847,0.3611549975840697,15.0,1662.427083375,1662.427083375
2022-07-10,14,784,0.3432203389830508,0.3133857014971395,15.0,1771.8506948750003,1771.8506948750003
2022-07-10,15,784,0.3220338983050847,0.34859868390718063,15.0,1665.8541662499997,1665.8541662499997
2022-07-10,16,784,0.3248587570621469,0.3163915740168278,15.0,1671.9548613374998,1671.9548613374998
2022-07-10,17,784,0.3093220338983051,0.31458594926311717,15.0,1608.833333075,1608.833333075
2022-07-10,18,784,0.2514124293785311,0.2930234924664593,14.930234924664592,1295.315972225,1292.28970163989
2022-07-10,19,784,0.2838983050847458,0.2498870244985509,14.49887024498551,1459.6215278125,1434.4249657250014
2022-07-10,20,784,0.3135593220338983,0.3026488778009202,15.0,1608.4930555,1608.4930555
2022-07-10,21,784,0.37570621468926557,0.3277193609721866,15.0,2139.472222,2139.472222
2022-07-10,22,784,0.4703389830508475,0.41662560709053276,15.0,2679.9583334999998,2679.9583334999998
2022-07-10,23,784,0.5720338983050848,0.5114112499576642,15.0,2694.4930552499995,2694.4930552499995
2022-07-11,0,784,0.4194915254237288,0.5962725056667056,15.0,2825.815972375,2825.815972375
2022-07-11,1,784,0.4124293785310735,0.37411420787884525,15.0,2312.43402775,2312.43402775
2022-07-11,2,784,0.423728813559322,0.41823355484718094,15.0,2187.4999995,2187.4999995
2022-07-11,3,784,0.423728813559322,0.4391624611335244,15.0,2187.4999995,2187.4999995
2022-07-11,4,784,0.423728813559322,0.4302472766312759,15.0,2187.4999995,2187.4999995
2022-07-11,5,784,0.423728813559322,0.42962086589571075,15.0,2187.4999995,2187.4999995
2022-07-11,6,784,0.3884180790960452,0.42944399579791565,15.0,2012.427083,2012.427083
2022-07-11,7,784,0.3347457627118644,0.35622025031239607,15.0,1747.0104164625,1747.0104164625
2022-07-11,8,784,0.18644067796610173,0.2835617148163233,14.835617148163234,979.7812500125,974.3537746406428
2022-07-11,9,784,0.096045197740113,0.172168548035233,13.72168548035233,505.434027775,482.0618532602396
2022-07-11,10,784,0.05084745762711865,0.09306780117728893,12.930678011772889,267.409722225,246.41988733178312
2022-07-11,11,784,0.05084745762711865,0.06864180876814077,12.686418087681407,258.1736111125,235.19249368701807
2022-07-11,12,784,0.07627118644067797,0.0832932596378027,12.832932596378027,384.2951389,352.52486864762466
2022-07-11,13,784,0.12570621468926554,0.12124628853864203,13.212462885386419,1012.6423610749999,945.1140899719716
2022-07-11,14,784,0.15254237288135594,0.16995763469173872,13.699576346917388,1357.434027825,1293.4914751121364
2022-07-11,15,784,0.15819209039548024,0.16979345005100108,13.697934500510012,814.2361111,775.828852381854
2022-07-11,16,784,0.2796610169491525,0.17129555933826246,13.712955593382626,777.7048611125,741.4773822441604
2022-07-11,17,784,0.16242937853107345,0.27429344767825103,14.74293447678251,799.847222225,792.8759928455639
2022-07-11,18,784,0.2274011299435028,0.16731423714722476,13.673142371472247,1160.1041666875,1104.2556806972138
2022-07-11,19,784,0.35028248587570626,0.27653546198045736,14.765354619804574,1785.6319445000001,1771.4471257607336
2022-07-11,20,784,0.3983050847457627,0.3873720881732686,15.0,2051.0000001249996,2051.0000001249996
2022-07-11,21,784,0.5042372881355932,0.42407397173430983,15.0,3282.6111108749997,3282.6111108749997
2022-07-11,22,784,0.559322033898305,0.5702490915192185,15.0,4195.55902775,4195.55902775
2022-07-11,23,784,0.6426553672316384,0.594670523642671,15.0,4632.9375,4632.9375
2022-07-12,0,784,0.6779661016949152,0.6925113101925925,15.0,4400.8159723750005,4400.8159723750005
2022-07-12,1,784,0.6822033898305085,0.661599082074782,15.0,4162.5,4162.5
2022-07-12,2,784,0.7923728813559322,0.6570134460909858,15.0,4078.5000005,4078.5000005
2022-07-12,3,784,0.7966101694915254,0.7872297342209941,15.0,4075.0000005,4075.0000005
2022-07-12,4,784,0.8022598870056497,0.7870987601246104,15.0,4075.0000005,4075.0000005
2022-07-12,5,784,0.7966101694915254,0.7867437581597807,15.0,4062.7500003749997,4062.7500003749997
2022-07-12,6,784,0.6624293785310734,0.7702092924355918,15.0,3924.2569443750003,3924.2569443750003
2022-07-12,7,784,0.5127118644067796,0.5432072066983205,15.0,3336.8402776250005,3336.8402776250005
2022-07-12,8,784,0.3375706214689265,0.38657881250859905,15.0,2100.8819446875004,2100.8819446875004
2022-07-12,9,784,0.24717514124293785,0.2678657163185465,14.678657163185465,1292.6666666625,1278.523733459657
2022-07-12,10,784,0.16666666666666666,0.19826508555104636,13.982650855510464,867.2951388874999,835.8889625333696
2022-07-12,11,784,0.1553672316384181,0.1427719368981879,13.42771936898188,797.4652777750001,751.2897772041896
2022-07-12,12,784,0.16101694915254236,0.14595358525469365,13.459535852546937,843.3055555625001,795.5557359837103
2022-07-12,13,784,0.1652542372881356,0.16579644989038458,13.657964498903844,1172.5104166874999,1115.3659281471907
2022-07-12,14,784,0.1765536723163842,0.17400800591239243,13.740080059123924,911.3368055374999,869.848304050177
2022-07-12,15,784,0.13983050847457626,0.172403737147001,13.72403737147001,728.04861115,694.4491352949175
2022-07-12,16,784,0.13135593220338984,0.13749143732787503,13.37491437327875,680.4826389125001,639.6276896265349
2022-07-12,17,784,0.10028248587570622,0.12560242969595412,13.256024296959541,524.975694425,490.90933704732
2022-07-12,18,784,0.1115819209039548,0.11416694058239918,13.141669405823992,559.7083333375,520.7422457601396
2022-07-12,19,784,0.1963276836158192,0.15803083893219458,13.580308389321946,1008.8263889125001,956.5671678346337
2022-07-12,20,784,0.2782485875706215,0.25108470219913076,14.510847021991308,1425.5451388625,1401.543503659659
2022-07-12,21,784,0.3983050847457627,0.3373585535704277,15.0,2410.03125,2410.03125
2022-07-12,22,784,0.5367231638418078,0.46588572259018446,15.0,2881.7430558749998,2881.7430558749998
2022-07-12,23,784,0.46610169491525427,0.5753713025949054,15.0,2588.3020832499997,2588.3020832499997
2022-07-13,0,784,0.4406779661016949,0.45516243002914036,15.0,2278.2812505,2278.2812505
2022-07-13,1,784,0.45762711864406774,0.4435281789570963,15.0,2357.34722225,2357.34722225
2022-07-13,2,784,0.4759887005649717,0.46873645945536097,15.0,2455.0555551250004,2455.0555551250004
2022-07-13,3,784,0.5042372881355932,0.48526075277946795,15.0,2600.840277875,2600.840277875
2022-07-13,4,784,0.5084745762711864,0.5132490939749093,15.0,2625.0,2625.0
2022-07-13,5,784,0.501412429378531,0.5093005247621295,15.0,2590.9965279999997,2590.9965279999997
2022-07-13,6,784,0.4788135593220339,0.5026606350620382,15.0,2476.663194625,2476.663194625
2022-07-13,7,784,0.39548022598870053,0.43572339811234073,15.0,2059.2638886249997,2059.2638886249997
2022-07-13,8,784,0.2556497175141243,0.3072861873832392,15.0,1338.8958333625,1338.8958333625
2022-07-13,9,784,0.1694915254237288,0.2123637120853996,14.123637120853996,882.0972222250001,854.8238442685871
2022-07-13,10,784,0.17231638418079095,0.16420119389728965,13.642011938972896,1088.1944443,1034.4764450004468
2022-07-13,11,784,0.1694915254237288,0.18716069086950118,13.87160690869501,1540.8541666249998,1478.5380270205874
2022-07-13,12,784,0.17937853107344634,0.17594077524056478,13.759407752405647,1590.1701385125,1518.9730874985685
